epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,28192.6,1.2347,1.26354,1.28597,0.6986,0.48293,0.55637,0.37993,1.16705,1.04131,1.23793,0.0079705,0.0079705,0.0079705
43,29516.7,1.2328,1.25603,1.28449,0.68684,0.489,0.55799,0.38155,1.16549,1.03685,1.23529,0.007921,0.007921,0.007921
44,30841,1.23119,1.25272,1.28163,0.69212,0.48683,0.55938,0.38226,1.16403,1.03278,1.23293,0.0078715,0.0078715,0.0078715
45,32164.9,1.23025,1.25153,1.28041,0.68686,0.49029,0.56162,0.38417,1.16271,1.02877,1.23072,0.007822,0.007822,0.007822
46,33480.5,1.22644,1.24746,1.27558,0.6853,0.49206,0.5635,0.38577,1.16116,1.02506,1.22775,0.0077725,0.0077725,0.0077725
47,34796,1.22729,1.24439,1.27453,0.6857,0.49435,0.56554,0.38718,1.1594,1.0206,1.22527,0.007723,0.007723,0.007723
48,36122.3,1.22451,1.24346,1.27269,0.68492,0.4982,0.5676,0.389,1.15741,1.01613,1.22281,0.0076735,0.0076735,0.0076735
49,37454.3,1.22052,1.23831,1.26962,0.67441,0.50494,0.56892,0.39011,1.15526,1.01254,1.2203,0.007624,0.007624,0.007624
50,38789.2,1.22104,1.23843,1.27036,0.67719,0.50732,0.57048,0.39113,1.15399,1.0091,1.21824,0.0075745,0.0075745,0.0075745
51,39905.7,1.21795,1.23659,1.26993,0.67326,0.50936,0.57202,0.39208,1.15264,1.00584,1.21681,0.007525,0.007525,0.007525
52,41309.7,1.21917,1.23298,1.26747,0.6815,0.50678,0.57337,0.39328,1.15105,1.00284,1.21488,0.0074755,0.0074755,0.0074755
53,42640,1.21838,1.23385,1.26677,0.67895,0.50825,0.57427,0.39433,1.1497,0.99951,1.21303,0.007426,0.007426,0.007426
54,43970.5,1.21295,1.22592,1.26305,0.67683,0.51063,0.57527,0.39489,1.14771,0.99659,1.21058,0.0073765,0.0073765,0.0073765
55,45364.2,1.21711,1.22959,1.26501,0.68006,0.51275,0.57619,0.39551,1.14626,0.99446,1.20871,0.007327,0.007327,0.007327
56,46515,1.21542,1.22198,1.26162,0.68712,0.50931,0.57728,0.39673,1.14479,0.99129,1.2066,0.0072775,0.0072775,0.0072775
57,47534.6,1.21017,1.22095,1.25924,0.68827,0.50932,0.5782,0.39762,1.14359,0.98889,1.20454,0.007228,0.007228,0.007228
58,48524.9,1.21245,1.22165,1.25875,0.6981,0.5081,0.57939,0.39779,1.14246,0.98704,1.20291,0.0071785,0.0071785,0.0071785
59,49508,1.20971,1.21628,1.25536,0.69589,0.51133,0.58076,0.39848,1.1415,0.98436,1.20153,0.007129,0.007129,0.007129
60,50480.7,1.20584,1.21161,1.25438,0.69483,0.51223,0.58148,0.39871,1.14014,0.98216,1.19991,0.0070795,0.0070795,0.0070795
61,51457,1.20808,1.21131,1.25445,0.69068,0.5136,0.58235,0.39988,1.13879,0.97986,1.19812,0.00703,0.00703,0.00703
62,52434.1,1.20705,1.20851,1.25134,0.69281,0.51424,0.583,0.40103,1.13709,0.97793,1.19636,0.0069805,0.0069805,0.0069805
63,53430.8,1.20553,1.20966,1.25154,0.70205,0.51212,0.58415,0.40158,1.13569,0.9756,1.19497,0.006931,0.006931,0.006931
64,54404.5,1.20405,1.20686,1.25012,0.7005,0.51425,0.58581,0.40281,1.13433,0.97294,1.19357,0.0068815,0.0068815,0.0068815
65,55388.4,1.20288,1.20366,1.2479,0.69435,0.51855,0.58779,0.40415,1.13339,0.97084,1.19233,0.006832,0.006832,0.006832
66,56363,1.19983,1.20025,1.2459,0.69393,0.52009,0.58818,0.40468,1.13286,0.96943,1.1912,0.0067825,0.0067825,0.0067825
67,57334.6,1.19928,1.1977,1.24554,0.6969,0.52036,0.58853,0.40449,1.13214,0.96751,1.19037,0.006733,0.006733,0.006733
68,58316.6,1.19834,1.19745,1.24443,0.70313,0.52139,0.58946,0.40543,1.13096,0.96507,1.1889,0.0066835,0.0066835,0.0066835
69,59297.9,1.19695,1.19536,1.24339,0.69718,0.52322,0.59031,0.40656,1.12938,0.96334,1.18755,0.006634,0.006634,0.006634
70,60285.1,1.19585,1.19512,1.24437,0.69843,0.52149,0.59062,0.40705,1.1283,0.96194,1.1863,0.0065845,0.0065845,0.0065845
71,61345.3,1.1963,1.19209,1.24168,0.70117,0.5213,0.59211,0.40809,1.12799,0.96046,1.18549,0.006535,0.006535,0.006535
72,1286.67,1.18444,1.1775,1.2368,0.69792,0.52313,0.59336,0.40888,1.12692,0.95773,1.1844,0.0064855,0.0064855,0.0064855
73,2610.44,1.19187,1.18459,1.23892,0.69113,0.52669,0.59482,0.41022,1.1259,0.95543,1.18308,0.006436,0.006436,0.006436
74,3960.48,1.19231,1.18804,1.24161,0.68967,0.52939,0.59606,0.41108,1.12493,0.95409,1.18207,0.0063865,0.0063865,0.0063865
75,5286.66,1.19485,1.18967,1.24103,0.69975,0.52538,0.59625,0.41188,1.1241,0.95265,1.18105,0.006337,0.006337,0.006337
76,6633.25,1.19128,1.18065,1.2358,0.69355,0.53057,0.59719,0.41221,1.12392,0.95129,1.18025,0.0062875,0.0062875,0.0062875
77,7974.13,1.19126,1.18442,1.23706,0.6923,0.53073,0.59757,0.41208,1.12381,0.94995,1.1796,0.006238,0.006238,0.006238
78,9326.71,1.18995,1.18441,1.23667,0.69566,0.52953,0.59767,0.4123,1.12315,0.94893,1.1789,0.0061885,0.0061885,0.0061885
