epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,14155.4,1.42941,1.40618,1.36991,0.68933,0.5251,0.5968,0.39774,1.36296,1.21067,1.31603,0.007921,0.007921,0.007921
44,14436.1,1.42343,1.40473,1.36505,0.68787,0.52704,0.59709,0.39819,1.36118,1.20796,1.31435,0.0078715,0.0078715,0.0078715
45,14708.5,1.42076,1.39265,1.36244,0.68855,0.52796,0.59812,0.39929,1.35991,1.2054,1.31312,0.007822,0.007822,0.007822
46,14976.9,1.41333,1.3968,1.35658,0.68756,0.52843,0.59916,0.40028,1.35838,1.20339,1.31188,0.0077725,0.0077725,0.0077725
47,15244.6,1.416,1.39626,1.35922,0.68232,0.53067,0.5994,0.40056,1.35749,1.20156,1.31056,0.007723,0.007723,0.007723
48,15516,1.40928,1.38317,1.35599,0.68119,0.53317,0.60034,0.40151,1.35655,1.19963,1.30928,0.0076735,0.0076735,0.0076735
49,15787.3,1.41065,1.38266,1.35239,0.6817,0.53513,0.60076,0.40198,1.35533,1.19759,1.30794,0.007624,0.007624,0.007624
50,16058.9,1.40871,1.37706,1.3481,0.67434,0.53801,0.60158,0.40229,1.3541,1.19528,1.30655,0.0075745,0.0075745,0.0075745
51,16379.8,1.4094,1.37562,1.34906,0.67319,0.5386,0.60172,0.40295,1.35292,1.19331,1.30527,0.007525,0.007525,0.007525
52,16707.3,1.40465,1.36577,1.34742,0.67937,0.53747,0.60235,0.40356,1.35135,1.19131,1.30397,0.0074755,0.0074755,0.0074755
53,17012,1.40312,1.36776,1.34672,0.6818,0.53905,0.60317,0.40415,1.35001,1.18989,1.30268,0.007426,0.007426,0.007426
54,17329.6,1.40092,1.36346,1.34239,0.68451,0.53643,0.60368,0.40518,1.34843,1.18802,1.30128,0.0073765,0.0073765,0.0073765
55,17605.5,1.39311,1.3507,1.33742,0.68507,0.53716,0.60448,0.40593,1.3472,1.18599,1.29997,0.007327,0.007327,0.007327
56,17874.9,1.39395,1.34886,1.33809,0.68465,0.53635,0.60507,0.40665,1.34595,1.18423,1.29868,0.0072775,0.0072775,0.0072775
57,18155.9,1.39562,1.35238,1.33735,0.6855,0.53626,0.60572,0.40744,1.34459,1.18257,1.29723,0.007228,0.007228,0.007228
58,18438.3,1.39162,1.3528,1.33715,0.68663,0.53663,0.60632,0.40812,1.34303,1.1808,1.29569,0.0071785,0.0071785,0.0071785
