epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,28711.4,0.44239,1.2911,1.44542,0.68437,0.47822,0.54827,0.37585,0.41036,1.04782,1.35821,0.00796984,0.00796984,0.00796984
43,29398.8,0.44241,1.2946,1.44386,0.67929,0.48231,0.55043,0.37726,0.40957,1.0423,1.35512,0.00792033,0.00792033,0.00792033
44,30086.7,0.44169,1.29299,1.44261,0.68022,0.48268,0.55233,0.37861,0.40902,1.03726,1.35254,0.00787081,0.00787081,0.00787081
45,30775,0.44166,1.28741,1.44095,0.68385,0.48513,0.55511,0.3803,0.40852,1.03285,1.35043,0.0078213,0.0078213,0.0078213
46,31462,0.4413,1.29102,1.44063,0.68562,0.48674,0.55643,0.38151,0.40782,1.02885,1.34801,0.00777178,0.00777178,0.00777178
47,32149.8,0.43971,1.28357,1.43633,0.69109,0.48854,0.55826,0.38225,0.40727,1.02624,1.34561,0.00772226,0.00772226,0.00772226
48,32837.5,0.43955,1.28185,1.43453,0.69287,0.48977,0.55933,0.38332,0.40694,1.02333,1.34398,0.00767275,0.00767275,0.00767275
49,33525,0.43987,1.28268,1.43242,0.68498,0.4924,0.56057,0.38456,0.40653,1.01994,1.34201,0.00762323,0.00762323,0.00762323
50,34211.7,0.43789,1.28035,1.43055,0.68529,0.49288,0.56122,0.38528,0.40613,1.01693,1.34041,0.00757372,0.00757372,0.00757372
51,34898.2,0.43946,1.2786,1.43347,0.68847,0.49316,0.56193,0.38647,0.40566,1.01343,1.33872,0.0075242,0.0075242,0.0075242
52,35585.3,0.43826,1.27296,1.43016,0.68893,0.49263,0.56312,0.38737,0.40541,1.01042,1.33714,0.00747468,0.00747468,0.00747468
53,36271.8,0.43693,1.27235,1.43084,0.68042,0.49714,0.56455,0.38845,0.40509,1.00741,1.33602,0.00742517,0.00742517,0.00742517
54,36959.4,0.43733,1.26949,1.42713,0.68377,0.4992,0.56565,0.38903,0.40467,1.00414,1.33437,0.00737565,0.00737565,0.00737565
55,37645.3,0.43746,1.26961,1.42755,0.68782,0.49991,0.56641,0.38956,0.40422,1.00181,1.33283,0.00732614,0.00732614,0.00732614
