epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2393.42,1.24704,1.26292,1.29132,0.67763,0.47618,0.5456,0.36895,1.1942,1.06524,1.25469,0.0083665,0.0083665,0.0083665
35,3652.06,1.24389,1.26045,1.28852,0.68213,0.47765,0.54909,0.37148,1.1919,1.05875,1.25198,0.008317,0.008317,0.008317
36,4935.15,1.24346,1.25664,1.28492,0.67898,0.48156,0.55104,0.37273,1.18948,1.05216,1.24896,0.0082675,0.0082675,0.0082675
37,6175.96,1.2415,1.24925,1.28124,0.68094,0.48262,0.55318,0.37427,1.18704,1.04703,1.24588,0.008218,0.008218,0.008218
38,7454.66,1.23536,1.24425,1.27707,0.68364,0.48493,0.55569,0.37603,1.18498,1.0426,1.24301,0.0081685,0.0081685,0.0081685
39,8702.64,1.23366,1.23786,1.27406,0.68211,0.49099,0.55815,0.37745,1.18298,1.03878,1.24023,0.008119,0.008119,0.008119
40,9996.07,1.23459,1.23938,1.27102,0.68462,0.49083,0.55949,0.37855,1.18076,1.03449,1.23748,0.0080695,0.0080695,0.0080695
41,11207.8,1.23222,1.23569,1.27261,0.68864,0.48976,0.56023,0.37952,1.17874,1.03033,1.23515,0.00802,0.00802,0.00802
1,622.682,3.07868,4.10634,3.48626,0.56134,0.03725,0.02777,0.01025,2.33374,2.76062,2.58889,0.00333198,0.00333198,0.00333198
2,1240.96,1.95119,2.51472,2.10115,0.21537,0.19724,0.14805,0.07144,1.7805,1.98031,1.90375,0.00663232,0.00663232,0.00663232
3,1848.16,1.69378,2.05396,1.78289,0.48847,0.27162,0.26491,0.14938,1.57607,1.67941,1.67919,0.00989966,0.00989966,0.00989966
4,2443.99,1.57931,1.83573,1.64928,0.53485,0.32194,0.33575,0.20055,1.46323,1.47998,1.55675,0.0098515,0.0098515,0.0098515
5,3039.49,1.49846,1.69436,1.56709,0.51362,0.35662,0.37842,0.23166,1.40364,1.37332,1.49266,0.009802,0.009802,0.009802
6,3634.2,1.44601,1.60902,1.51789,0.51299,0.38937,0.40714,0.25586,1.35199,1.30119,1.44873,0.0097525,0.0097525,0.0097525
7,4228.23,1.41201,1.54577,1.4833,0.54762,0.41256,0.43757,0.27935,1.31977,1.25303,1.41131,0.009703,0.009703,0.009703
8,4822.87,1.38875,1.50531,1.45545,0.58835,0.41609,0.45514,0.29538,1.29906,1.21626,1.38679,0.0096535,0.0096535,0.0096535
9,5416.52,1.37025,1.47094,1.43395,0.59209,0.42589,0.47097,0.30943,1.27984,1.18599,1.36781,0.009604,0.009604,0.009604
10,6011.92,1.35569,1.44044,1.41874,0.59336,0.43461,0.47934,0.31698,1.26854,1.16839,1.3561,0.0095545,0.0095545,0.0095545
11,6617.9,1.34191,1.42419,1.40236,0.61698,0.43556,0.48775,0.3243,1.25824,1.15345,1.34442,0.009505,0.009505,0.009505
12,7212.55,1.3281,1.4039,1.39047,0.62686,0.43725,0.49218,0.32877,1.24997,1.1438,1.33566,0.0094555,0.0094555,0.0094555
13,7807.83,1.31899,1.3837,1.38061,0.62743,0.43935,0.49672,0.33202,1.24409,1.1357,1.32917,0.009406,0.009406,0.009406
14,8401.9,1.31241,1.37182,1.37153,0.62551,0.44864,0.50172,0.33549,1.23912,1.12996,1.32373,0.0093565,0.0093565,0.0093565
15,8995.5,1.30557,1.35936,1.36231,0.62953,0.45129,0.5056,0.33893,1.23486,1.12548,1.31877,0.009307,0.009307,0.009307
16,9589.68,1.29751,1.34995,1.3532,0.63322,0.45104,0.50854,0.34123,1.23057,1.12128,1.31371,0.0092575,0.0092575,0.0092575
17,10184.5,1.29212,1.3369,1.34637,0.63639,0.45409,0.51142,0.34399,1.22568,1.11865,1.30855,0.009208,0.009208,0.009208
18,10778.5,1.28756,1.3272,1.3385,0.63657,0.45739,0.51398,0.34659,1.22174,1.11698,1.30384,0.0091585,0.0091585,0.0091585
19,11371.7,1.28002,1.32115,1.33102,0.64037,0.46198,0.51668,0.34914,1.21776,1.1149,1.29903,0.009109,0.009109,0.009109
20,11965.8,1.27713,1.30819,1.32345,0.64856,0.46058,0.51871,0.3511,1.21426,1.11388,1.29452,0.0090595,0.0090595,0.0090595
21,12559,1.27104,1.30979,1.3195,0.64629,0.46582,0.52115,0.35328,1.21065,1.11313,1.29006,0.00901,0.00901,0.00901
22,13155.5,1.26806,1.29492,1.31255,0.64855,0.46687,0.52321,0.35549,1.20651,1.11174,1.28537,0.0089605,0.0089605,0.0089605
23,13750.4,1.26197,1.28651,1.30919,0.6503,0.4674,0.52542,0.35755,1.20254,1.11023,1.28077,0.008911,0.008911,0.008911
24,14343.9,1.26074,1.28534,1.30648,0.65578,0.46676,0.52754,0.35949,1.19919,1.10801,1.27643,0.0088615,0.0088615,0.0088615
25,14938.1,1.2583,1.27736,1.30152,0.65785,0.46996,0.52989,0.36127,1.19611,1.10468,1.27238,0.008812,0.008812,0.008812
26,15533.2,1.25383,1.27517,1.29802,0.66623,0.46875,0.5325,0.36325,1.19243,1.10142,1.26787,0.0087625,0.0087625,0.0087625
27,16126.8,1.2507,1.27047,1.29208,0.66644,0.4692,0.53514,0.36562,1.1888,1.09705,1.26356,0.008713,0.008713,0.008713
28,16720.8,1.24825,1.26399,1.29201,0.66938,0.47406,0.53746,0.36825,1.1856,1.09305,1.25938,0.0086635,0.0086635,0.0086635
29,17314.4,1.24527,1.25825,1.28694,0.67531,0.47266,0.53973,0.37046,1.18233,1.08782,1.25519,0.008614,0.008614,0.008614
30,17909,1.24403,1.25418,1.28474,0.68159,0.47552,0.54217,0.37315,1.17931,1.08274,1.25121,0.0085645,0.0085645,0.0085645
31,18502.5,1.24238,1.2499,1.28103,0.68345,0.47441,0.54441,0.37502,1.17616,1.07819,1.24729,0.008515,0.008515,0.008515
32,19097.3,1.23652,1.24586,1.27803,0.68658,0.47643,0.54714,0.37681,1.17312,1.07357,1.24318,0.0084655,0.0084655,0.0084655
33,19691.9,1.23692,1.24325,1.27593,0.68649,0.47733,0.54921,0.37879,1.17028,1.06866,1.23961,0.008416,0.008416,0.008416
34,20296.6,1.23562,1.24285,1.27485,0.68181,0.47938,0.55163,0.38038,1.16679,1.06398,1.2354,0.0083665,0.0083665,0.0083665
35,20889.7,1.2346,1.23817,1.27191,0.67965,0.48363,0.55389,0.38177,1.16372,1.05908,1.23158,0.008317,0.008317,0.008317
36,21483.4,1.23159,1.23326,1.27076,0.68354,0.48593,0.55628,0.38367,1.16051,1.05428,1.22828,0.0082675,0.0082675,0.0082675
37,22078.5,1.22939,1.23264,1.26703,0.68959,0.48615,0.55856,0.38513,1.15802,1.04905,1.2251,0.008218,0.008218,0.008218
38,22671.9,1.22396,1.22446,1.26561,0.6934,0.48652,0.56135,0.38662,1.15529,1.04407,1.22199,0.0081685,0.0081685,0.0081685
39,23266.3,1.22588,1.22392,1.26343,0.70054,0.48727,0.56336,0.38856,1.15209,1.0382,1.2185,0.008119,0.008119,0.008119
40,23860.5,1.22332,1.22426,1.26148,0.69455,0.49184,0.56464,0.39,1.14891,1.03339,1.21546,0.0080695,0.0080695,0.0080695
41,24454.2,1.22092,1.21845,1.25843,0.69541,0.49109,0.56654,0.39171,1.14645,1.0291,1.21266,0.00802,0.00802,0.00802
42,25049.3,1.22036,1.21453,1.25745,0.69179,0.49449,0.5689,0.3936,1.1441,1.0247,1.2099,0.0079705,0.0079705,0.0079705
43,25643.1,1.21712,1.21136,1.25541,0.69219,0.49841,0.57066,0.39586,1.14194,1.01971,1.20755,0.007921,0.007921,0.007921
44,26237.6,1.21672,1.20831,1.25365,0.69154,0.49999,0.57266,0.39713,1.13956,1.01475,1.20488,0.0078715,0.0078715,0.0078715
45,26832.3,1.21496,1.20929,1.25108,0.69223,0.50185,0.57477,0.39846,1.13742,1.01031,1.20239,0.007822,0.007822,0.007822
46,27430,1.21438,1.20288,1.24936,0.6942,0.50378,0.57649,0.39978,1.13521,1.00575,1.1996,0.0077725,0.0077725,0.0077725
47,28023.3,1.21342,1.20128,1.24595,0.69512,0.50355,0.5789,0.40197,1.13311,1.00149,1.19694,0.007723,0.007723,0.007723
48,28616.6,1.21137,1.19833,1.24563,0.69965,0.50391,0.58054,0.40327,1.13125,0.99681,1.19439,0.0076735,0.0076735,0.0076735
49,29210.3,1.20932,1.19655,1.24368,0.70315,0.5039,0.58273,0.40518,1.12984,0.99263,1.19213,0.007624,0.007624,0.007624
50,29806.1,1.20875,1.1913,1.24371,0.6966,0.50759,0.5835,0.40673,1.12764,0.98877,1.18933,0.0075745,0.0075745,0.0075745
51,30399.8,1.20635,1.19076,1.24211,0.69879,0.50891,0.58565,0.4083,1.12606,0.98405,1.18726,0.007525,0.007525,0.007525
52,30993.8,1.20637,1.19149,1.24118,0.69979,0.51061,0.58722,0.40949,1.12453,0.9806,1.18525,0.0074755,0.0074755,0.0074755
53,31587.6,1.20631,1.19075,1.23901,0.69965,0.513,0.58897,0.41029,1.1229,0.97683,1.18297,0.007426,0.007426,0.007426
54,32180.7,1.20486,1.18519,1.23689,0.69796,0.51536,0.5901,0.41133,1.12185,0.97309,1.18121,0.0073765,0.0073765,0.0073765
55,32774.7,1.20266,1.18279,1.23773,0.70362,0.51652,0.59129,0.41242,1.12068,0.96942,1.17932,0.007327,0.007327,0.007327
56,33370.8,1.20238,1.18274,1.23417,0.69832,0.5175,0.59261,0.41307,1.11983,0.96549,1.17763,0.0072775,0.0072775,0.0072775
57,33964.2,1.19752,1.17837,1.23105,0.69738,0.5206,0.59343,0.41431,1.11868,0.96229,1.17594,0.007228,0.007228,0.007228
58,34561.9,1.19626,1.17322,1.22876,0.69175,0.52375,0.59456,0.41514,1.11748,0.95905,1.17429,0.0071785,0.0071785,0.0071785
59,35172.5,1.19845,1.17576,1.2268,0.69549,0.52202,0.59538,0.41591,1.11611,0.95635,1.17231,0.007129,0.007129,0.007129
60,35788.8,1.19448,1.17331,1.22718,0.69055,0.52423,0.59649,0.41672,1.11472,0.95344,1.17064,0.0070795,0.0070795,0.0070795
61,36392.3,1.19329,1.17145,1.2254,0.69609,0.52461,0.59724,0.4175,1.11369,0.95144,1.16915,0.00703,0.00703,0.00703
62,36985.9,1.19218,1.16909,1.22487,0.70035,0.5235,0.59816,0.41819,1.11278,0.94892,1.16749,0.0069805,0.0069805,0.0069805
63,37578.1,1.19137,1.16596,1.22172,0.70553,0.52112,0.5991,0.41924,1.11179,0.94651,1.16606,0.006931,0.006931,0.006931
64,38168.5,1.19073,1.16461,1.22223,0.70883,0.52119,0.60016,0.41992,1.11052,0.94415,1.16412,0.0068815,0.0068815,0.0068815
65,38766.2,1.18985,1.16401,1.22072,0.70404,0.52309,0.60126,0.42042,1.10917,0.94135,1.1626,0.006832,0.006832,0.006832
66,39379.4,1.18826,1.16002,1.21938,0.70757,0.52468,0.60212,0.42107,1.10806,0.93886,1.16125,0.0067825,0.0067825,0.0067825
67,39987.5,1.18956,1.16074,1.21906,0.72175,0.51726,0.60235,0.42151,1.10753,0.93684,1.16031,0.006733,0.006733,0.006733
68,40603.2,1.18753,1.15753,1.22068,0.71186,0.52384,0.60364,0.42161,1.10679,0.935,1.15967,0.0066835,0.0066835,0.0066835
69,41216.3,1.18484,1.15551,1.21706,0.71186,0.52342,0.60486,0.42233,1.10661,0.93335,1.15895,0.006634,0.006634,0.006634
70,41828.9,1.18344,1.15155,1.21474,0.70476,0.52801,0.60632,0.42309,1.10543,0.93168,1.15773,0.0065845,0.0065845,0.0065845
71,42441.1,1.18274,1.15201,1.21507,0.70547,0.52663,0.60713,0.424,1.10463,0.92993,1.15693,0.006535,0.006535,0.006535
72,43062.8,1.18378,1.15023,1.21345,0.70909,0.5272,0.60778,0.42466,1.10414,0.92802,1.15606,0.0064855,0.0064855,0.0064855
73,43675.8,1.18026,1.14816,1.20994,0.70781,0.52938,0.60833,0.42496,1.10315,0.92565,1.15478,0.006436,0.006436,0.006436
74,44287.1,1.17829,1.14226,1.20874,0.71119,0.52862,0.60904,0.42553,1.10191,0.9238,1.15325,0.0063865,0.0063865,0.0063865
75,44878,1.18111,1.14619,1.21072,0.71836,0.5265,0.60981,0.42615,1.10081,0.92219,1.1519,0.006337,0.006337,0.006337
76,45473.7,1.1786,1.1431,1.20939,0.71746,0.52741,0.6104,0.427,1.09982,0.92085,1.1504,0.0062875,0.0062875,0.0062875
77,46072.4,1.17811,1.14237,1.20848,0.7192,0.52759,0.61024,0.42796,1.09881,0.91914,1.14937,0.006238,0.006238,0.006238
78,46666.8,1.176,1.13997,1.20807,0.71634,0.53121,0.61104,0.42836,1.09772,0.9175,1.14819,0.0061885,0.0061885,0.0061885
79,47262.2,1.17222,1.13602,1.20634,0.72147,0.52717,0.61174,0.42905,1.09716,0.91586,1.14758,0.006139,0.006139,0.006139
80,47857.6,1.17649,1.13525,1.20737,0.70438,0.53846,0.61236,0.42967,1.09676,0.91437,1.14712,0.0060895,0.0060895,0.0060895
81,48452.5,1.17142,1.13197,1.20508,0.69788,0.54297,0.61303,0.43032,1.09634,0.91291,1.14654,0.00604,0.00604,0.00604
82,49046.3,1.16804,1.12878,1.20346,0.7056,0.54071,0.6137,0.43051,1.09578,0.91131,1.14575,0.0059905,0.0059905,0.0059905
83,49640.3,1.17163,1.1316,1.20456,0.70018,0.54554,0.61502,0.43121,1.0949,0.91048,1.14493,0.005941,0.005941,0.005941
84,50668.4,1.16897,1.13002,1.2016,0.7034,0.54462,0.61571,0.43197,1.09386,0.90953,1.14393,0.0058915,0.0058915,0.0058915
85,51431.8,1.16909,1.12729,1.20025,0.71178,0.54113,0.61615,0.43232,1.09334,0.9087,1.1427,0.005842,0.005842,0.005842
86,52035.7,1.16809,1.12456,1.20034,0.71376,0.54239,0.61708,0.43276,1.09266,0.90788,1.14219,0.0057925,0.0057925,0.0057925
87,52631.2,1.16634,1.12539,1.19971,0.71427,0.54173,0.61734,0.43315,1.09161,0.9069,1.14141,0.005743,0.005743,0.005743
88,53227,1.16486,1.12352,1.1975,0.71245,0.54187,0.6174,0.43368,1.09054,0.90589,1.14029,0.0056935,0.0056935,0.0056935
89,53822,1.16375,1.11797,1.19558,0.71565,0.54281,0.61895,0.43423,1.08977,0.90429,1.13917,0.005644,0.005644,0.005644
90,54417,1.1622,1.11622,1.19675,0.71799,0.54031,0.61895,0.43426,1.08895,0.90291,1.13834,0.0055945,0.0055945,0.0055945
91,55011.6,1.16434,1.11955,1.19798,0.71359,0.54482,0.6197,0.43488,1.08831,0.90225,1.13749,0.005545,0.005545,0.005545
92,55607.1,1.16158,1.11923,1.1951,0.7111,0.54593,0.61989,0.43533,1.08808,0.90149,1.13688,0.0054955,0.0054955,0.0054955
93,56202.8,1.16106,1.10936,1.19495,0.71257,0.54755,0.62022,0.43549,1.08768,0.90059,1.13606,0.005446,0.005446,0.005446
94,56797.1,1.15965,1.11127,1.19222,0.71421,0.54736,0.62071,0.43617,1.08712,0.89946,1.13507,0.0053965,0.0053965,0.0053965
95,57392.3,1.15713,1.10858,1.19148,0.70866,0.55025,0.62181,0.43735,1.08636,0.89765,1.1342,0.005347,0.005347,0.005347
96,57987.2,1.15761,1.11026,1.19253,0.70853,0.54909,0.62206,0.43759,1.08574,0.89582,1.13343,0.0052975,0.0052975,0.0052975
97,58581.6,1.1563,1.10888,1.18992,0.70914,0.55117,0.62321,0.43862,1.08509,0.89473,1.13269,0.005248,0.005248,0.005248
98,59176.7,1.15444,1.10634,1.18974,0.70884,0.551,0.62417,0.43948,1.0845,0.89353,1.13195,0.0051985,0.0051985,0.0051985
99,59771.5,1.15429,1.10475,1.18893,0.71769,0.54817,0.62497,0.43932,1.084,0.89246,1.13105,0.005149,0.005149,0.005149
100,60368,1.15082,1.10287,1.18829,0.71767,0.54611,0.62575,0.43991,1.08393,0.89128,1.1307,0.0050995,0.0050995,0.0050995
101,60962.8,1.15421,1.10256,1.18981,0.72078,0.54711,0.62665,0.44068,1.08303,0.89058,1.12992,0.00505,0.00505,0.00505
102,61557.7,1.15204,1.09977,1.18637,0.72083,0.54851,0.62756,0.44125,1.08251,0.88918,1.12918,0.0050005,0.0050005,0.0050005
103,62152.3,1.15181,1.10219,1.18651,0.72317,0.54855,0.62838,0.44253,1.08168,0.88788,1.12857,0.004951,0.004951,0.004951
104,62747.3,1.15173,1.09821,1.18504,0.72723,0.54917,0.62872,0.44248,1.08118,0.88687,1.12811,0.0049015,0.0049015,0.0049015
105,63342,1.15118,1.09515,1.18432,0.72515,0.55113,0.6299,0.44314,1.08096,0.8858,1.12776,0.004852,0.004852,0.004852
106,63936.6,1.14582,1.09014,1.18401,0.72063,0.55501,0.63103,0.44352,1.08053,0.88473,1.12705,0.0048025,0.0048025,0.0048025
107,64531.2,1.14754,1.0899,1.18361,0.72208,0.55696,0.63145,0.44409,1.07978,0.88347,1.12651,0.004753,0.004753,0.004753
108,65125.8,1.1446,1.09016,1.18101,0.72792,0.55374,0.63166,0.44464,1.07903,0.88275,1.12604,0.0047035,0.0047035,0.0047035
109,65722.6,1.14747,1.09015,1.18228,0.72797,0.55635,0.63309,0.44567,1.0786,0.88201,1.12537,0.004654,0.004654,0.004654
110,66316.9,1.1458,1.08604,1.17993,0.73196,0.55377,0.63344,0.44581,1.07826,0.88105,1.12477,0.0046045,0.0046045,0.0046045
111,66911.1,1.14324,1.08723,1.18163,0.72987,0.55206,0.63344,0.44591,1.07768,0.87991,1.12401,0.004555,0.004555,0.004555
112,67505.8,1.14425,1.08496,1.18029,0.72721,0.55437,0.63436,0.44638,1.07699,0.87896,1.12304,0.0045055,0.0045055,0.0045055
113,68100.9,1.14077,1.08121,1.1781,0.72394,0.55641,0.63424,0.44664,1.07649,0.87795,1.1226,0.004456,0.004456,0.004456
114,68704.7,1.14023,1.07767,1.17746,0.72667,0.55768,0.63484,0.44694,1.07611,0.87709,1.12203,0.0044065,0.0044065,0.0044065
115,69301.6,1.14017,1.07991,1.17779,0.7222,0.55897,0.63523,0.44696,1.07544,0.87602,1.12144,0.004357,0.004357,0.004357
116,69899.7,1.1385,1.07663,1.17763,0.72836,0.55895,0.63614,0.44765,1.07474,0.8755,1.12086,0.0043075,0.0043075,0.0043075
117,70495.2,1.13483,1.07532,1.17575,0.73626,0.55655,0.63616,0.44834,1.07417,0.87523,1.12064,0.004258,0.004258,0.004258
118,71090.1,1.13716,1.07227,1.1747,0.73673,0.55483,0.63628,0.44814,1.07334,0.8748,1.12003,0.0042085,0.0042085,0.0042085
119,71684.5,1.1324,1.07161,1.17355,0.73663,0.55631,0.63745,0.44898,1.0725,0.8742,1.11935,0.004159,0.004159,0.004159
120,72278.1,1.13409,1.07195,1.17396,0.73817,0.55517,0.63774,0.44955,1.07193,0.87352,1.11875,0.0041095,0.0041095,0.0041095
121,72871.9,1.13266,1.06711,1.17191,0.7372,0.55544,0.63879,0.45043,1.07167,0.87229,1.1183,0.00406,0.00406,0.00406
122,73466.5,1.13407,1.06832,1.17212,0.74234,0.5527,0.6387,0.45061,1.07153,0.87139,1.11821,0.0040105,0.0040105,0.0040105
123,74063,1.13241,1.06822,1.17042,0.74389,0.55335,0.63932,0.45113,1.07063,0.87063,1.11746,0.003961,0.003961,0.003961
124,74657.5,1.13223,1.06316,1.1698,0.74423,0.55466,0.63938,0.45162,1.07006,0.86991,1.1169,0.0039115,0.0039115,0.0039115
125,75252.7,1.12921,1.05887,1.16899,0.7462,0.55415,0.64008,0.45178,1.07001,0.86938,1.11653,0.003862,0.003862,0.003862
126,75847.8,1.12576,1.06031,1.1686,0.74809,0.55313,0.64092,0.45208,1.06929,0.86796,1.1161,0.0038125,0.0038125,0.0038125
127,76443,1.12617,1.05622,1.16801,0.74026,0.56023,0.64138,0.45269,1.06912,0.86734,1.11592,0.003763,0.003763,0.003763
128,77037.2,1.12651,1.05766,1.16803,0.7457,0.55652,0.64184,0.45313,1.06839,0.86655,1.1153,0.0037135,0.0037135,0.0037135
129,77632.3,1.12422,1.05582,1.16655,0.7395,0.56079,0.64222,0.45358,1.06728,0.86528,1.11462,0.003664,0.003664,0.003664
130,78227.7,1.12173,1.04998,1.16323,0.73565,0.56151,0.64221,0.45399,1.06668,0.86433,1.11413,0.0036145,0.0036145,0.0036145
131,78822.2,1.12402,1.05161,1.16442,0.73174,0.56544,0.64268,0.45394,1.06629,0.86343,1.11342,0.003565,0.003565,0.003565
132,79417.3,1.12222,1.05083,1.16307,0.73399,0.56739,0.64367,0.45444,1.06556,0.86256,1.11276,0.0035155,0.0035155,0.0035155
133,80013,1.12249,1.05052,1.1643,0.73585,0.56931,0.64449,0.45509,1.06506,0.86203,1.11227,0.003466,0.003466,0.003466
134,80608.1,1.11946,1.04602,1.1623,0.73274,0.56993,0.64468,0.45486,1.06497,0.86166,1.11211,0.0034165,0.0034165,0.0034165
135,81214.1,1.11851,1.0436,1.16118,0.73635,0.56601,0.64526,0.4555,1.06453,0.86095,1.11162,0.003367,0.003367,0.003367
136,81809.7,1.11978,1.04273,1.16009,0.73549,0.56544,0.64542,0.4562,1.06399,0.85997,1.11096,0.0033175,0.0033175,0.0033175
137,82403.7,1.11545,1.03757,1.15884,0.73191,0.56699,0.64661,0.45684,1.06378,0.85883,1.11055,0.003268,0.003268,0.003268
138,83020.1,1.11564,1.03893,1.15908,0.73587,0.5685,0.6475,0.45762,1.06306,0.85818,1.1101,0.0032185,0.0032185,0.0032185
139,83615.8,1.11455,1.03594,1.15802,0.7341,0.56637,0.64769,0.45843,1.06225,0.85732,1.10948,0.003169,0.003169,0.003169
140,84211.9,1.11279,1.03427,1.15627,0.73452,0.56704,0.64794,0.45945,1.06195,0.85647,1.10912,0.0031195,0.0031195,0.0031195
141,84807.4,1.11384,1.03381,1.15626,0.73335,0.56906,0.64883,0.46001,1.06121,0.85525,1.10837,0.00307,0.00307,0.00307
142,85402.3,1.10956,1.03098,1.15562,0.73125,0.56935,0.64894,0.46014,1.06062,0.8544,1.10779,0.0030205,0.0030205,0.0030205
143,85996.8,1.10925,1.03283,1.15541,0.74213,0.56294,0.64942,0.46068,1.06002,0.85368,1.10722,0.002971,0.002971,0.002971
144,86591.8,1.1086,1.02805,1.15417,0.74673,0.56355,0.64973,0.46161,1.05927,0.85269,1.10685,0.0029215,0.0029215,0.0029215
145,87186.1,1.10474,1.02661,1.1541,0.7438,0.56538,0.65086,0.46206,1.05892,0.85194,1.10648,0.002872,0.002872,0.002872
146,87781.6,1.10697,1.02565,1.15257,0.74613,0.56556,0.65137,0.46249,1.05905,0.85123,1.10614,0.0028225,0.0028225,0.0028225
