epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,17353.6,0.48654,1.31334,1.48264,0.69519,0.544,0.61183,0.41229,0.47108,1.14221,1.42478,0.00712807,0.00712807,0.00712807
60,17615.8,0.48575,1.31916,1.47975,0.69595,0.54432,0.61255,0.41203,0.47068,1.14127,1.42341,0.00707856,0.00707856,0.00707856
61,17886.3,0.48516,1.31113,1.47784,0.69742,0.54338,0.61333,0.41248,0.47042,1.14034,1.42228,0.00702904,0.00702904,0.00702904
62,18153.4,0.48551,1.30678,1.4793,0.6987,0.54391,0.61355,0.41271,0.47017,1.1391,1.42119,0.00697952,0.00697952,0.00697952
63,18422,0.48265,1.29778,1.47439,0.7007,0.54443,0.61388,0.41299,0.46989,1.13829,1.42023,0.00693001,0.00693001,0.00693001
64,18692.1,0.48366,1.30331,1.47575,0.70657,0.54285,0.61428,0.41294,0.46971,1.13767,1.41929,0.00688049,0.00688049,0.00688049
65,18954.7,0.48381,1.30191,1.47444,0.70566,0.54408,0.6148,0.41352,0.46946,1.13726,1.41842,0.00683098,0.00683098,0.00683098
66,19217,0.48176,1.29699,1.47193,0.70667,0.54289,0.61443,0.41393,0.46924,1.13646,1.41737,0.00678146,0.00678146,0.00678146
67,19479.4,0.48098,1.29347,1.46585,0.70939,0.54487,0.61512,0.41421,0.46901,1.13582,1.41641,0.00673194,0.00673194,0.00673194
68,19740.8,0.48173,1.28718,1.46442,0.70974,0.54577,0.61581,0.41487,0.46877,1.13528,1.41568,0.00668243,0.00668243,0.00668243
69,20002.1,0.48028,1.28487,1.46435,0.71022,0.54549,0.61601,0.41503,0.46852,1.13477,1.41473,0.00663291,0.00663291,0.00663291
70,20264.2,0.48022,1.2868,1.46518,0.70871,0.54545,0.61638,0.41531,0.46827,1.13439,1.41395,0.0065834,0.0065834,0.0065834
71,20526.2,0.48097,1.28839,1.46419,0.7103,0.545,0.61707,0.41605,0.46808,1.13398,1.41327,0.00653388,0.00653388,0.00653388
72,20791.9,0.47858,1.27775,1.45841,0.70724,0.54515,0.617,0.41611,0.46797,1.13371,1.41258,0.00648436,0.00648436,0.00648436
73,21053.6,0.47908,1.28367,1.4628,0.70682,0.54563,0.61726,0.41626,0.46776,1.13325,1.41207,0.00643485,0.00643485,0.00643485
74,21319.9,0.4789,1.27507,1.45669,0.70781,0.54641,0.61758,0.41663,0.46765,1.13303,1.41138,0.00638533,0.00638533,0.00638533
75,21581.3,0.47789,1.27353,1.4526,0.70666,0.5484,0.61803,0.41738,0.46743,1.13282,1.41055,0.00633582,0.00633582,0.00633582
76,21840.7,0.47702,1.26531,1.45089,0.70709,0.54852,0.61858,0.41778,0.46709,1.13242,1.4096,0.0062863,0.0062863,0.0062863
77,22100.7,0.47557,1.26523,1.44924,0.70759,0.54958,0.61916,0.41826,0.46685,1.13224,1.40878,0.00623678,0.00623678,0.00623678
78,22360.7,0.47694,1.2703,1.45384,0.70876,0.55037,0.61939,0.41797,0.46685,1.13245,1.40819,0.00618727,0.00618727,0.00618727
79,22619.9,0.47573,1.26087,1.44572,0.70866,0.55014,0.61943,0.41827,0.46675,1.13309,1.40768,0.00613775,0.00613775,0.00613775
80,22879.4,0.4753,1.2567,1.44177,0.70885,0.55046,0.61961,0.41848,0.46668,1.13341,1.40704,0.00608824,0.00608824,0.00608824
81,23139.1,0.47464,1.26,1.44484,0.71044,0.55141,0.62037,0.41849,0.46666,1.13376,1.40656,0.00603872,0.00603872,0.00603872
82,23398.4,0.47426,1.25191,1.4441,0.71035,0.55073,0.62037,0.41889,0.46657,1.13419,1.40581,0.0059892,0.0059892,0.0059892
83,23659.1,0.47267,1.25246,1.43892,0.70949,0.5505,0.62016,0.41926,0.46649,1.1347,1.40526,0.00593969,0.00593969,0.00593969
84,23920.5,0.47324,1.24514,1.44167,0.71155,0.55054,0.62052,0.41903,0.46634,1.13512,1.4047,0.00589017,0.00589017,0.00589017
85,24181.6,0.47375,1.24731,1.43909,0.71591,0.54926,0.62027,0.41918,0.4662,1.13556,1.40403,0.00584066,0.00584066,0.00584066
86,24441.8,0.47231,1.2469,1.43739,0.71416,0.54959,0.62031,0.41923,0.46602,1.13556,1.40347,0.00579114,0.00579114,0.00579114
87,24702,0.47226,1.23801,1.43394,0.71832,0.54976,0.62073,0.41942,0.46579,1.1364,1.40278,0.00574162,0.00574162,0.00574162
88,24963.3,0.47179,1.24248,1.43798,0.71635,0.54829,0.62088,0.41985,0.46559,1.13681,1.40224,0.00569211,0.00569211,0.00569211
89,25223.1,0.47086,1.234,1.43406,0.71403,0.54984,0.62048,0.41975,0.46544,1.13722,1.40158,0.00564259,0.00564259,0.00564259
90,25483.2,0.4704,1.23507,1.43473,0.71966,0.5477,0.62097,0.41998,0.46527,1.13744,1.40108,0.00559308,0.00559308,0.00559308
91,25743,0.46996,1.23083,1.42877,0.71809,0.54743,0.621,0.42032,0.46512,1.13796,1.40051,0.00554356,0.00554356,0.00554356
