epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,1430.27,1.71098,2.63544,2.44535,0.45938,0.23604,0.21584,0.11358,1.5721,2.12532,2.28539,0.00046365,0.00046365,0.00046365
3,2112.46,1.54433,2.28107,2.21816,0.5501,0.27434,0.29051,0.16646,1.45167,1.87579,2.11877,0.000503159,0.000503159,0.000503159
4,2790.02,1.45092,2.07244,2.09678,0.47956,0.32524,0.33474,0.20303,1.38105,1.72833,2.02136,0.000338238,0.000338238,0.000338238
5,3466.99,1.38428,1.93744,2.01944,0.50338,0.34916,0.36702,0.22544,1.34446,1.64871,1.97174,0.000173317,0.000173317,0.000173317
1,742.718,2.39552,3.54913,3.21451,0.41079,0.12642,0.09603,0.04131,1.88058,2.43004,2.40143,0.000265506,0.000265506,0.000265506
2,1445.14,1.72242,2.37802,2.15639,0.48317,0.22779,0.2203,0.11511,1.58449,1.91081,2.01387,0.000425952,0.000425952,0.000425952
3,2132.7,1.55978,2.06027,1.95551,0.45784,0.29179,0.29344,0.16941,1.45673,1.68358,1.86337,0.000481288,0.000481288,0.000481288
4,2813.59,1.46143,1.87295,1.85008,0.50204,0.32693,0.34171,0.2067,1.38772,1.56347,1.78628,0.000338418,0.000338418,0.000338418
5,3494.38,1.39054,1.7425,1.77865,0.55738,0.34278,0.37137,0.22898,1.34886,1.49069,1.74189,0.000173557,0.000173557,0.000173557
1,741.31,2.43841,5.10999,3.11068,0.33353,0.15505,0.10677,0.04632,1.90016,3.45714,2.29506,0.000284261,0.000284261,0.000284261
2,1439.75,1.75796,3.39905,2.08166,0.35917,0.25235,0.23003,0.12262,1.61974,2.73587,1.95358,0.000456032,0.000456032,0.000456032
3,2123.84,1.58849,2.94137,1.89177,0.46766,0.29268,0.30524,0.17685,1.48693,2.4085,1.79949,0.000503249,0.000503249,0.000503249
4,2802.88,1.48921,2.6727,1.78745,0.50145,0.32647,0.35033,0.21189,1.41857,2.23203,1.72577,0.000338373,0.000338373,0.000338373
5,3482.45,1.41838,2.48329,1.71914,0.54561,0.34284,0.37827,0.23309,1.37963,2.12758,1.6821,0.000173497,0.000173497,0.000173497
1,740.031,2.10178,3.98281,3.08564,0.28803,0.13466,0.09576,0.04161,1.66079,2.70691,2.28956,0.000282044,0.000282044,0.000282044
2,1439.49,1.51002,2.66538,2.08326,0.37945,0.23383,0.22698,0.12303,1.41265,2.13451,1.94519,0.000452451,0.000452451,0.000452451
3,2124.92,1.36526,2.3146,1.88712,0.45486,0.29447,0.30172,0.17687,1.29612,1.87731,1.79149,0.000503179,0.000503179,0.000503179
4,2804.02,1.27761,2.10268,1.78532,0.50218,0.33077,0.34338,0.20776,1.23636,1.73942,1.7179,0.000338268,0.000338268,0.000338268
5,3482.37,1.21659,1.95138,1.71878,0.53293,0.34646,0.37231,0.23056,1.2015,1.65766,1.6756,0.000173357,0.000173357,0.000173357
1,739.539,2.3366,5.22673,2.97534,0.30086,0.15213,0.09591,0.04184,1.82258,3.59699,2.22466,0.000284261,0.000284261,0.000284261
2,1437.47,1.68925,3.48215,2.0055,0.45736,0.23623,0.22594,0.12003,1.55013,2.81005,1.87364,0.000455991,0.000455991,0.000455991
3,2120.43,1.53214,3.027,1.82395,0.44393,0.2921,0.29945,0.17369,1.42236,2.46908,1.72579,0.000503129,0.000503129,0.000503129
4,2798.23,1.43386,2.74816,1.71904,0.53329,0.32556,0.34673,0.20841,1.35875,2.28511,1.65437,0.000338193,0.000338193,0.000338193
5,3475.77,1.36493,2.54216,1.6503,0.53833,0.35084,0.37472,0.22878,1.32016,2.17364,1.61022,0.000173257,0.000173257,0.000173257
1,742.369,2.42369,4.68568,3.77856,0.28748,0.14573,0.09384,0.04055,1.89855,3.2074,2.80279,0.000273307,0.000273307,0.000273307
2,1442.84,1.73162,3.11759,2.52501,0.41389,0.24915,0.22643,0.12014,1.60371,2.51742,2.37345,0.000438365,0.000438365,0.000438365
3,2129.02,1.56659,2.69835,2.29124,0.49645,0.29666,0.30955,0.18147,1.4761,2.20549,2.18659,0.000495121,0.000495121,0.000495121
4,2809.18,1.47137,2.45493,2.16734,0.52096,0.33494,0.35249,0.21347,1.40306,2.03338,2.09397,0.000337948,0.000337948,0.000337948
5,3489.13,1.4034,2.27727,2.08512,0.5281,0.35956,0.38281,0.23595,1.36666,1.94288,2.04155,0.000172931,0.000172931,0.000172931
1,742.024,2.61055,6.3953,3.40725,0.30486,0.15793,0.10678,0.04573,2.07371,4.35617,2.54752,0.000284261,0.000284261,0.000284261
2,1440.47,1.87339,4.26146,2.29541,0.40643,0.24835,0.23636,0.12727,1.75643,3.42486,2.15379,0.000456248,0.000456248,0.000456248
3,2124.13,1.69001,3.68736,2.08377,0.44059,0.30407,0.31257,0.18103,1.61847,3.02311,2.00668,0.000503882,0.000503882,0.000503882
