epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,28508.7,1.27549,2.08541,1.62054,0.68767,0.50629,0.57379,0.39404,1.23919,1.74957,1.56563,0.00797189,0.00797189,0.00797189
43,29493.3,1.27208,2.07537,1.61648,0.69207,0.50894,0.57598,0.39581,1.23711,1.74101,1.56182,0.00792243,0.00792243,0.00792243
44,30447.7,1.27208,2.06794,1.61399,0.69034,0.51347,0.57799,0.39741,1.23469,1.73309,1.55762,0.00787296,0.00787296,0.00787296
45,31406.4,1.26476,2.06259,1.609,0.69335,0.51141,0.57987,0.39885,1.23236,1.72603,1.55382,0.0078235,0.0078235,0.0078235
46,32367.7,1.26721,2.06469,1.61034,0.69914,0.51219,0.58214,0.40043,1.22985,1.71863,1.55031,0.00777403,0.00777403,0.00777403
47,33328.8,1.26559,2.05923,1.60521,0.70019,0.51267,0.58333,0.40205,1.22714,1.7118,1.54674,0.00772456,0.00772456,0.00772456
48,34288.1,1.26038,2.04268,1.60044,0.69623,0.51695,0.58534,0.40351,1.2247,1.70429,1.54341,0.0076751,0.0076751,0.0076751
49,35250.9,1.26139,2.05284,1.60121,0.69382,0.51862,0.58689,0.40448,1.22296,1.69904,1.53985,0.00762563,0.00762563,0.00762563
50,36212.6,1.26109,2.04108,1.59791,0.69364,0.51819,0.58836,0.40554,1.22132,1.69382,1.5366,0.00757617,0.00757617,0.00757617
51,37171.4,1.2589,2.03751,1.59536,0.69405,0.52008,0.5895,0.40669,1.21956,1.68743,1.53393,0.0075267,0.0075267,0.0075267
52,38135.7,1.26023,2.04064,1.59422,0.69787,0.5209,0.59125,0.40801,1.2174,1.68196,1.5307,0.00747723,0.00747723,0.00747723
53,39097.1,1.25266,2.0248,1.59086,0.69452,0.52234,0.59281,0.40848,1.21583,1.67749,1.52809,0.00742777,0.00742777,0.00742777
54,40062,1.24959,2.01911,1.58741,0.69727,0.52114,0.59324,0.40889,1.21409,1.67248,1.52567,0.0073783,0.0073783,0.0073783
55,41024.1,1.25033,2.01742,1.58634,0.70068,0.52288,0.59505,0.40974,1.21244,1.66752,1.52327,0.00732884,0.00732884,0.00732884
56,41990.9,1.24913,2.01285,1.584,0.70079,0.52418,0.59552,0.41009,1.21115,1.66331,1.52094,0.00727937,0.00727937,0.00727937
